"회계연도","소관명","회계명","계정명","수입관명","수입항명","수입목명","금년도예산(천원)","추경정부안(천원)","추경국회확정(천원)"
"2010","관세청","일반회계",,"경상이전수입","벌금및몰수금","벌금","6848000","0","0"
"2010","관세청","일반회계",,"경상이전수입","변상금및위약금","위약금","30000","0","0"
"2010","관세청","일반회계",,"관유물매각대","고정자산매각대","건물매각대","180000","0","0"
"2010","관세청","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","123000","0","0"
"2010","관세청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","12000","0","0"
"2010","관세청","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","1524000","0","0"
"2010","관세청","일반회계",,"수입대체경비수입","잡수입","기타잡수입","17000","0","0"
"2010","관세청","일반회계",,"재산수입","관유물대여료","건물대여료","520000","0","0"
"2010","관세청","일반회계",,"재산수입","관유물대여료","토지대여료","315000","0","0"
"2010","관세청","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","9000","0","0"
"2010","관세청","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","994000","0","0"
"2010","관세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","42000","0","0"
"2010","교육과학기술부","국립과천과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","4227000","0","0"
"2010","교육과학기술부","국립과천과학관","손익계정","재산수입","관유물대여료","건물대여료","580000","0","0"
"2010","교육과학기술부","국립과천과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","860000","0","0"
"2010","교육과학기술부","국립과천과학관","손익계정","정부내부수입및기타","전입금","일반회계전입금","10958168","0","0"
"2010","교육과학기술부","국립과천과학관","자본계정","정부내부수입및기타","기타","감가상각비전입금","1500000","0","0"
"2010","교육과학기술부","국립과천과학관","자본계정","정부내부수입및기타","기타","당기순이익전입금","1000","0","0"
"2010","교육과학기술부","국립과천과학관","자본계정","정부내부수입및기타","전입금","일반회계전입금","3212000","0","0"
"2010","교육과학기술부","국립중앙과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","496000","0","0"
"2010","교육과학기술부","국립중앙과학관","손익계정","재산수입","관유물대여료","건물대여료","200000","0","0"
"2010","교육과학기술부","국립중앙과학관","손익계정","재산수입","관유물대여료","토지대여료","30000","0","0"
"2010","교육과학기술부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","2000","0","0"
"2010","교육과학기술부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","수탁사업예납금","58000","0","0"
"2010","교육과학기술부","국립중앙과학관","손익계정","전년도이월금","전년도이월금","전년도이월금","900000","0","0"
"2010","교육과학기술부","국립중앙과학관","손익계정","정부내부수입및기타","전입금","일반회계전입금","11856775","0","0"
"2010","교육과학기술부","국립중앙과학관","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","2000","0","0"
"2010","교육과학기술부","국립중앙과학관","자본계정","재화및용역판매수입","잡수입","기타잡수입","5000","0","0"
"2010","교육과학기술부","국립중앙과학관","자본계정","재화및용역판매수입","잡수입","수탁사업예납금","5000","0","0"
"2010","교육과학기술부","국립중앙과학관","자본계정","전년도이월금","전년도이월금","전년도이월금","100000","0","0"
"2010","교육과학기술부","국립중앙과학관","자본계정","정부내부수입및기타","기타","감가상각비전입금","1080000","0","0"
"2010","교육과학기술부","국립중앙과학관","자본계정","정부내부수입및기타","기타","당기순이익전입금","1000","0","0"
"2010","교육과학기술부","국립중앙과학관","자본계정","정부내부수입및기타","전입금","일반회계전입금","3322000","0","0"
"2010","교육과학기술부","일반회계",,"경상이전수입","가산금","가산금","188242","0","0"
"2010","교육과학기술부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","20638474","0","0"
"2010","교육과학기술부","일반회계",,"경상이전수입","벌금및몰수금","벌금","70000","0","0"
"2010","교육과학기술부","일반회계",,"경상이전수입","변상금및위약금","변상금","39936","0","0"
"2010","교육과학기술부","일반회계",,"경상이전수입","변상금및위약금","위약금","332597","0","0"
"2010","교육과학기술부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","66498","0","0"
"2010","교육과학기술부","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","141957","0","0"
"2010","교육과학기술부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","5361496","0","0"
"2010","교육과학기술부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","24100000","0","0"
"2010","교육과학기술부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","7182036","0","0"
"2010","교육과학기술부","일반회계",,"융자및전대차관원금회수","전대차관원금회수","기타민간전대차관원금회수","4636592","0","0"
"2010","교육과학기술부","일반회계",,"재산수입","관유물대여료","건물대여료","6245068","0","0"
"2010","교육과학기술부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","92442","0","0"
"2010","교육과학기술부","일반회계",,"재산수입","관유물대여료","토지대여료","975410","0","0"
"2010","교육과학기술부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","4552377","0","0"
"2010","교육과학기술부","일반회계",,"재산수입","전대차관이자수입","기타민간전대차관이자수입","370474","0","0"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","907390","0","0"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","실습수입","실습수입","1956193","0","0"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","243631711","0","0"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","16204723","0","0"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","6254087","0","0"
"2010","국가보훈처","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","2079823","0","0"
"2010","국가보훈처","일반회계",,"경상이전수입","변상금및위약금","위약금","13650","0","0"
"2010","국가보훈처","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","23000","0","0"
"2010","국가보훈처","일반회계",,"재산수입","관유물대여료","건물대여료","24667","0","0"
"2010","국가보훈처","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","31000","0","0"
"2010","국가보훈처","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","4000","0","0"
"2010","국가인권위원회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","10000","0","0"
"2010","국가인권위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","10000","0","0"
"2010","국가정보원","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","943960","0","0"
"2010","국방부","국방·군사시설이전특별회계",,"경상이전수입","가산금","가산금","141000","0","0"
"2010","국방부","국방·군사시설이전특별회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","1057000","0","0"
"2010","국방부","국방·군사시설이전특별회계",,"경상이전수입","변상금및위약금","위약금","627000","0","0"
"2010","국방부","국방·군사시설이전특별회계",,"관유물매각대","토지및무형자산매각대","입목죽매각대","145000","0","0"
"2010","국방부","국방·군사시설이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","257785610","0","0"
"2010","국방부","국방·군사시설이전특별회계",,"재산수입","기타이자수입및재산수입","기타재산수입","188000","0","0"
"2010","국방부","일반회계",,"경상이전수입","가산금","가산금","44000","0","0"
"2010","국방부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","22625000","0","0"
"2010","국방부","일반회계",,"경상이전수입","벌금및몰수금","몰수금","99000","0","0"
"2010","국방부","일반회계",,"경상이전수입","벌금및몰수금","벌금","2735000","0","0"
"2010","국방부","일반회계",,"경상이전수입","변상금및위약금","변상금","1905000","0","0"
"2010","국방부","일반회계",,"경상이전수입","변상금및위약금","위약금","7291000","0","0"
"2010","국방부","일반회계",,"재산수입","관유물대여료","건물대여료","978000","0","0"
"2010","국방부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","752000","0","0"
"2010","국방부","일반회계",,"재산수입","관유물대여료","토지대여료","2573000","0","0"
"2010","국방부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","515000","0","0"
"2010","국방부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","310000","0","0"
"2010","국방부","일반회계",,"재화및용역판매수입","병원수입","병원수입","7174000","0","0"
"2010","국방부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","12938000","0","0"
"2010","국방부","주한미군기지이전특별회계",,"경상이전수입","가산금","가산금","32000","0","0"
"2010","국방부","주한미군기지이전특별회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","496000","0","0"
"2010","국방부","주한미군기지이전특별회계",,"경상이전수입","변상금및위약금","변상금","22000","0","0"
"2010","국방부","주한미군기지이전특별회계",,"관유물매각대","토지및무형자산매각대","입목죽매각대","1000","0","0"
"2010","국방부","주한미군기지이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","340145000","0","0"
"2010","국방부","주한미군기지이전특별회계",,"재산수입","관유물대여료","토지대여료","2600000","0","0"
"2010","국방부","주한미군기지이전특별회계",,"재산수입","기타이자수입및재산수입","기타재산수입","92335","0","0"
"2010","국방부","주한미군기지이전특별회계",,"재화및용역판매수입","잡수입","기타잡수입","2611665","0","0"
"2010","국방부","주한미군기지이전특별회계",,"정부내부수입및기타","예수금","기금예수금","350739000","0","0"
"2010","국세청","일반회계",,"경상이전수입","가산금","가산금","638700000","0","0"
"2010","국세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","3361000","0","0"
"2010","국세청","일반회계",,"경상이전수입","벌금및몰수금","몰수금","1000","0","0"
"2010","국세청","일반회계",,"경상이전수입","벌금및몰수금","벌금","30423000","0","0"
"2010","국세청","일반회계",,"경상이전수입","변상금및위약금","변상금","197000","0","0"
"2010","국세청","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","798000","0","0"
"2010","국세청","일반회계",,"수입대체경비수입","잡수입","기타잡수입","998000","0","0"
"2010","국세청","일반회계",,"재산수입","관유물대여료","건물대여료","126757","0","0"
"2010","국세청","일반회계",,"재산수입","관유물대여료","토지대여료","13042","0","0"
"2010","국세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","170000","0","0"
"2010","국토해양부","광역지역발전특별회계","광역발전계정","경상이전수입","기타경상이전수입","법정부담금","386406000","0","0"
"2010","국토해양부","광역지역발전특별회계","광역발전계정","관유물매각대","토지및무형자산매각대","토지매각대","6500000","0","0"
"2010","국토해양부","광역지역발전특별회계","광역발전계정","재산수입","관유물대여료","토지대여료","24000","0","0"
"2010","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","가산금","가산금","9300000","0","0"
"2010","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","기타경상이전수입","기타경상이전수입","1505000","0","0"
"2010","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","기타경상이전수입","법정부담금","132233000","0","0"
"2010","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","벌금및몰수금","벌금","287000","0","0"
"2010","국토해양부","광역지역발전특별회계","지역개발계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","4497000","0","0"
"2010","국토해양부","광역지역발전특별회계","지역개발계정","융자및전대차관원금회수","융자원금회수","지방자치단체융자원금회수","3601000","0","0"
"2010","국토해양부","광역지역발전특별회계","지역개발계정","재산수입","기타이자수입및재산수입","기타민간이자수입","396000","0","0"
"2010","국토해양부","광역지역발전특별회계","지역개발계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","272000","0","0"
"2010","국토해양부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","기타경상이전수입","6511000","0","0"
"2010","국토해양부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","법정부담금","4937000","0","0"
"2010","국토해양부","교통시설특별회계","공항계정","재산수입","정부출자수입","정부출자수입","33742000","0","0"
"2010","국토해양부","교통시설특별회계","공항계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","39723000","0","0"
"2010","국토해양부","교통시설특별회계","공항계정","전년도이월금","전년도이월금","전년도이월금","8533000","0","0"
"2010","국토해양부","교통시설특별회계","공항계정","차입금및여유자금회수","유가증권매각대","기타유가증권매각대","590900000","0","0"
"2010","국토해양부","교통시설특별회계","대중교통계정","융자및전대차관원금회수","융자원금회수","지방자치단체융자원금회수","45646000","0","0"
"2010","국토해양부","교통시설특별회계","대중교통계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","8687000","0","0"
"2010","국토해양부","교통시설특별회계","대중교통계정","전년도이월금","전년도이월금","전년도이월금","11493000","0","0"
"2010","국토해양부","교통시설특별회계","대중교통계정","정부내부수입및기타","전입금","일반회계전입금","1226701000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","경상이전수입","가산금","가산금","41000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","기타경상이전수입","9000000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","법정부담금","200000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","경상이전수입","벌금및몰수금","벌금","4000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","변상금","34000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","위약금","500000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","관유물매각대","토지및무형자산매각대","토지매각대","3932000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","81020000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","재산수입","관유물대여료","토지대여료","15667000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타민간이자수입","28870000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타재산수입","393000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","재산수입","정부출자수입","정부출자수입","73400000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","재화및용역판매수입","잡수입","기타잡수입","200000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","전년도이월금","전년도이월금","전년도이월금","226933000","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","일반회계전입금","6630669447","0","0"
"2010","국토해양부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","타계정전입금","592185000","0","0"
"2010","국토해양부","교통시설특별회계","철도계정","경상이전수입","기타경상이전수입","기타경상이전수입","500000","0","0"
"2010","국토해양부","교통시설특별회계","철도계정","경상이전수입","변상금및위약금","변상금","423000","0","0"
"2010","국토해양부","교통시설특별회계","철도계정","관유물매각대","토지및무형자산매각대","토지매각대","38500000","0","0"
"2010","국토해양부","교통시설특별회계","철도계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","88765000","0","0"
"2010","국토해양부","교통시설특별회계","철도계정","재산수입","관유물대여료","토지대여료","63000","0","0"
"2010","국토해양부","교통시설특별회계","철도계정","재산수입","기타이자수입및재산수입","기타민간이자수입","69861000","0","0"
"2010","국토해양부","교통시설특별회계","철도계정","재화및용역판매수입","잡수입","기타잡수입","3640000","0","0"
"2010","국토해양부","교통시설특별회계","철도계정","전년도이월금","전년도이월금","전년도이월금","22697000","0","0"
"2010","국토해양부","교통시설특별회계","철도계정","정부내부수입및기타","전입금","일반회계전입금","3315043000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","경상이전수입","가산금","가산금","200000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","경상이전수입","기타경상이전수입","기타경상이전수입","4300000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","경상이전수입","벌금및몰수금","벌금","130000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","경상이전수입","변상금및위약금","변상금","800000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","경상이전수입","변상금및위약금","위약금","200000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","관유물매각대","고정자산매각대","기타고정자산매각대","100000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","관유물매각대","토지및무형자산매각대","토지매각대","500000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","26933000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","재산수입","관유물대여료","건물대여료","106000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","재산수입","관유물대여료","기타관유물대여료","53000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","재산수입","관유물대여료","토지대여료","816000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","재산수입","기타이자수입및재산수입","기타민간이자수입","18452000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","재산수입","기타이자수입및재산수입","기타재산수입","1615000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","재화및용역판매수입","면허료및수수료","면허료및수수료","14600000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","재화및용역판매수입","잡수입","기타잡수입","1500000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","100450000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","전년도이월금","전년도이월금","전년도이월금","118000000","0","0"
"2010","국토해양부","교통시설특별회계","항만계정","정부내부수입및기타","전입금","일반회계전입금","1231726657","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","경상이전수입","가산금","가산금","5000","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","1000","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","경상이전수입","벌금및몰수금","벌금","5000","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","경상이전수입","변상금및위약금","변상금","1000","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","12000000","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","재산수입","관유물대여료","건물대여료","2000","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","재산수입","관유물대여료","토지대여료","23000","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","재화및용역판매수입","면허료및수수료","면허료및수수료","186000","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","재화및용역판매수입","잡수입","기타잡수입","2000","0","0"
"2010","국토해양부","대산지방해양항만청","손익계정","전년도이월금","전년도이월금","전년도이월금","4185000","0","0"
"2010","국토해양부","대산지방해양항만청","자본계정","경상이전수입","기타경상이전수입","기타경상이전수입","1000","0","0"
"2010","국토해양부","대산지방해양항만청","자본계정","관유물매각대","토지및무형자산매각대","토지매각대","4000000","0","0"
"2010","국토해양부","대산지방해양항만청","자본계정","전년도이월금","전년도이월금","전년도이월금","19775000","0","0"
"2010","국토해양부","대산지방해양항만청","자본계정","정부내부수입및기타","기타","감가상각비전입금","1000","0","0"
"2010","국토해양부","대산지방해양항만청","자본계정","정부내부수입및기타","기타","당기순이익전입금","10297440","0","0"
"2010","국토해양부","대산지방해양항만청","자본계정","정부내부수입및기타","전입금","기타특별회계전입금","8765657","0","0"
"2010","국토해양부","일반회계",,"경상이전수입","가산금","가산금","60000","0","0"
"2010","국토해양부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","26869000","0","0"
"2010","국토해양부","일반회계",,"경상이전수입","벌금및몰수금","벌금","501000","0","0"
"2010","국토해양부","일반회계",,"경상이전수입","변상금및위약금","변상금","927000","0","0"
"2010","국토해양부","일반회계",,"경상이전수입","변상금및위약금","위약금","115000","0","0"
"2010","국토해양부","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","150000","0","0"
"2010","국토해양부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","4470000","0","0"
"2010","국토해양부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","185000","0","0"
"2010","국토해양부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","3033000","0","0"
"2010","국토해양부","일반회계",,"재산수입","관유물대여료","건물대여료","96000","0","0"
"2010","국토해양부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","75000","0","0"
"2010","국토해양부","일반회계",,"재산수입","관유물대여료","토지대여료","4362000","0","0"
"2010","국토해양부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","800000","0","0"
"2010","국토해양부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","46000","0","0"
"2010","국토해양부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","153000","0","0"
"2010","국토해양부","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","23000","0","0"
"2010","국토해양부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","3464000","0","0"
"2010","국토해양부","혁신도시건설특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","813755872","0","0"
"2010","국토해양부","혁신도시건설특별회계",,"정부내부수입및기타","예수금","기금예수금","100000000","0","0"
"2010","국토해양부","혁신도시건설특별회계",,"정부내부수입및기타","전입금","기타특별회계전입금","33115000","0","0"
"2010","국토해양부","혁신도시건설특별회계",,"정부내부수입및기타","전입금","일반회계전입금","200000000","0","0"
"2010","국회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","300000","0","0"
"2010","국회","일반회계",,"경상이전수입","변상금및위약금","위약금","16000","0","0"
"2010","국회","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","30000","0","0"
"2010","국회","일반회계",,"수입대체경비수입","잡수입","기타잡수입","130000","0","0"
"2010","국회","일반회계",,"재산수입","관유물대여료","건물대여료","246000","0","0"
"2010","국회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","2000","0","0"
"2010","국회","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","150000","0","0"
"2010","국회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","50000","0","0"
"2010","금융위원회","일반회계",,"경상이전수입","가산금","가산금","81000","0","0"
"2010","금융위원회","일반회계",,"경상이전수입","벌금및몰수금","벌금","10875000","0","0"
"2010","금융위원회","일반회계",,"융자및전대차관원금회수","전대차관원금회수","기타민간전대차관원금회수","15869","0","0"
"2010","금융위원회","일반회계",,"융자및전대차관원금회수","전대차관원금회수","통화금융기관전대차관원금회수","1094170","0","0"
